Productnummer;Omschrijving;Inclusieve winkelprijzen;Exclusieve winkelprijzen;Persoonlijke prijs;Leverancier;LeverancierId
006412;SPAANDERPLAATSCHROEF VZK-Z * 4,50X40 INOX A2;16,21;13,40;8,04;Sterck;LF7FIsS6Lh
006413;SPAANDERPLAATSCHROEF VZK-Z * 4,50X50 INOX A2;19,18;15,85;9,51;Sterck;LF7FIsS6Lh
006414;SPAANDERPLAATSCHROEF VZK-Z * 4,50X60 INOX A2;23,29;19,25;11,55;Sterck;LF7FIsS6Lh
006415;SPAANDERPLAATSCHROEF VZK-Z * 5,00X50 INOX A2;24,38;20,15;12,09;Sterck;LF7FIsS6Lh
006416;SPAANDERPLAATSCHROEF VZK-Z * 5,00X60 INOX A2;29,10;24,05;14,43;Sterck;LF7FIsS6Lh
006417;SPAANDERPLAATSCHROEF VZK-Z * 5,00X70 INOX A2;33,82;27,95;16,77;Sterck;LF7FIsS6Lh
006441;ZELFB. SCHROEVEN VK DIN 7504O * 3,50X25 ZN (NR 2);4,66;3,85;2,31;Sterck;LF7FIsS6Lh
006442;ZELFB. SCHROEVEN VK DIN 7504O * 4,20X16 ZN (NR 2);3,67;3,03;1,82;Sterck;LF7FIsS6Lh
006443;ZELFB. SCHROEVEN VK DIN 7504O * 4,20X25 ZN (NR 2);5,61;4,64;2,78;Sterck;LF7FIsS6Lh
006444;ZELFB. SCHROEVEN VK DIN 7504O * 4,20X32 ZN (NR 2);6,59;5,45;3,27;Sterck;LF7FIsS6Lh
006445;ZELFB. SCHROEVEN VK DIN 7504O * 3,50X16 ZN (NR 2);3,29;2,72;1,63;Sterck;LF7FIsS6Lh
006449;SPAANDERPLAATSCHROEF VZK-Z * 4,00X16 ZNGEEL;3,15;2,60;1,56;Sterck;LF7FIsS6Lh
006450;SPAANDERPLAATSCHROEF VZK-Z * 5,00X40 ZNGEEL;6,90;5,70;3,42;Sterck;LF7FIsS6Lh
006451;SPAANDERPLAATSCHROEF VZK-Z * 5,00X50 ZNGEEL;9,50;7,85;4,71;Sterck;LF7FIsS6Lh
006452;SPAANDERPLAATSCHROEF VZK-Z * 5,00X60 ZNGEEL;11,01;9,10;5,46;Sterck;LF7FIsS6Lh
006453;SPAANDERPLAATSCHROEF VZK-Z * 6,00X60 ZNGEEL;16,03;13,25;7,95;Sterck;LF7FIsS6Lh
006427;NAGELPLUG VERZONKEN BOORD * 6X 60;17,91;14,80;8,88;Sterck;LF7FIsS6Lh
006428;NAGELPLUG VERZONKEN BOORD * 6X 80;23,96;19,80;11,88;Sterck;LF7FIsS6Lh
006429;NAGELPLUG VERZONKEN BOORD * 8X 60;13,41;11,08;6,65;Sterck;LF7FIsS6Lh
006430;NAGELPLUG VERZONKEN BOORD * 8X 80;17,58;14,53;8,72;Sterck;LF7FIsS6Lh
006431;NAGELPLUG VERZONKEN BOORD * 8X 100;21,03;17,38;10,43;Sterck;LF7FIsS6Lh
006446;PLUGGEN MET BOORD S * 6X 30 NYLON;5,72;4,73;2,84;Sterck;LF7FIsS6Lh
006447;PLUGGEN MET BOORD S * 8X 40 NYLON;9,86;8,15;4,89;Sterck;LF7FIsS6Lh
006448;PLUGGEN MET BOORD S * 10X 50 NYLON 000BP,10 N;9,56;7,90;4,74;Sterck;LF7FIsS6Lh
006462;MESSING PLUG M 6 ( 7,5X 24 );25,83;21,35;12,81;Sterck;LF7FIsS6Lh
006463;MESSING PLUG M 8 (10,0X 30 );27,23;22,50;13,50;Sterck;LF7FIsS6Lh
006464;MESSING PLUG M 10 (12,0X 34 );21,18;17,50;10,50;Sterck;LF7FIsS6Lh
006465;NYLON PLUGGEN TYPE S * 5X 25;2,57;2,12;1,27;Sterck;LF7FIsS6Lh
006466;NYLON PLUGGEN TYPE S * 6X 30;1,90;1,57;0,94;Sterck;LF7FIsS6Lh
006467;NYLON PLUGGEN TYPE S * 8X 40;3,45;2,85;1,71;Sterck;LF7FIsS6Lh
006468;NYLON PLUGGEN TYPE S * 10X 50;3,21;2,65;1,59;Sterck;LF7FIsS6Lh
006469;NYLON PLUGGEN TYPE S * 12X 60;2,96;2,45;1,47;Sterck;LF7FIsS6Lh
006470;NYLON PLUGGEN TYPE S * 14X 70;3,56;2,94;1,76;Sterck;LF7FIsS6Lh
006471;NYLON PLUGGEN TYPE S * 16X 80;5,12;4,23;2,54;Sterck;LF7FIsS6Lh
006825;WM MONTAGEBAND 5055 SV ROL.10M;31,79;26,27;14,45;Sterck;LF7FIsS6Lh
069444;WM MONTAGEBAND VEZINKT 5055 ROL.10M;14,62;12,08;6,64;Sterck;LF7FIsS6Lh
006862;HOUTDRAADPEN MET WM-KOP 626  M8X50MM;0,36;0,30;0,19;Sterck;LF7FIsS6Lh
006863;HOUTDRAADPEN MET WM-KOP 626  M8X80MM;0,57;0,47;0,30;Sterck;LF7FIsS6Lh
006864;HOUTDRAADPEN MET WM-KOP 626 M8x120MM;0,69;0,57;0,36;Sterck;LF7FIsS6Lh
006865;HOUTDRAADPEN MET WM-KOP 626M10X110MM;0,93;0,77;0,49;Sterck;LF7FIsS6Lh
006866;RADIATORBEVEST.SET OS1/ZVH ISOL0;7,42;6,13;3,92;Sterck;LF7FIsS6Lh
006871;DEK- EN BESCHERMPLAAT VOOR GASLEIDING TYPE VLOER 2M;35,96;29,72;19,02;Sterck;LF7FIsS6Lh
003122;PROFIPRESS GAS SC-CONTUR BOCHT 90∞ FF KOPER 15 MODEL 2616;4,11;3,40;1,70;Sterck;LF7FIsS6Lh
003123;PROFIPRESS GAS SC-CONTUR BOCHT 90∞ FF KOPER 18 MODEL 2616;5,19;4,29;2,15;Sterck;LF7FIsS6Lh
003124;PROFIPRESS GAS SC-CONTUR BOCHT 90∞ FF KOPER 22 MODEL 2616;6,45;5,33;2,67;Sterck;LF7FIsS6Lh
003125;PROFIPRESS GAS SC-CONTUR BOCHT 90∞ FF KOPER 28 MODEL 2616;12,87;10,64;5,32;Sterck;LF7FIsS6Lh
003126;PROFIPRESS GAS SC-CONTUR BOCHT 90∞ MF KOPER 15 MODEL 26161;3,75;3,10;1,55;Sterck;LF7FIsS6Lh
003127;PROFIPRESS GAS SC-CONTUR BOCHT 90∞ MF KOPER 18 MODEL 26161;4,83;3,99;2,00;Sterck;LF7FIsS6Lh
003128;PROFIPRESS GAS SC-CONTUR BOCHT 90∞ MF KOPER 22 MODEL 26161;6,27;5,18;2,59;Sterck;LF7FIsS6Lh
003129;PROFIPRESS GAS SC-CONTUR BOCHT 90∞ MF KOPER 28 MODEL 26161;13,61;11,25;5,63;Sterck;LF7FIsS6Lh
003130;PROFIPRESS GAS SC-CONTUR BOCHT 45∞ FF KOPER 15 MODEL 2626;4,71;3,89;1,95;Sterck;LF7FIsS6Lh
003131;PROFIPRESS GAS SC-CONTUR BOCHT 45∞ FF KOPER 18 MODEL 2626;5,07;4,19;2,10;Sterck;LF7FIsS6Lh
003132;PROFIPRESS GAS SC-CONTUR BOCHT 45∞ FF KOPER 22 MODEL 2626;6,03;4,98;2,49;Sterck;LF7FIsS6Lh
003133;PROFIPRESS GAS SC-CONTUR BOCHT 45∞ FF KOPER 28 MODEL 2626;16,60;13,72;6,86;Sterck;LF7FIsS6Lh
003134;PROFIPRESS GAS SC-CONTUR BOCHT 45∞ MF KOPER 15 MODEL 26261;3,63;3,00;1,50;Sterck;LF7FIsS6Lh
003135;PROFIPRESS GAS SC-CONTUR BOCHT 45∞ MF KOPER 18 MODEL 26261;4,71;3,89;1,95;Sterck;LF7FIsS6Lh
003136;PROFIPRESS GAS SC-CONTUR BOCHT 45∞ MF KOPER 22 MODEL 26261;5,38;4,45;2,23;Sterck;LF7FIsS6Lh
003137;PROFIPRESS GAS SC-CONTUR BOCHT 45∞ MF KOPER 28 MODEL 26261;15,52;12,83;6,42;Sterck;LF7FIsS6Lh
027811;PROFIPRESS GAS SC-CONTUR BOCHT 90∞ FF KOPER 12 MODEL 2616;4,65;3,84;1,92;Sterck;LF7FIsS6Lh
027813;PROFIPRESS GAS SC-CONTUR BOCHT 90∞ MF KOPER 12 MODEL 26161;4,77;3,94;1,97;Sterck;LF7FIsS6Lh
027815;PROFIPRESS GAS SC-CONTUR BOCHT 45∞ FF KOPER 12 MODEL 2626;4,89;4,04;2,02;Sterck;LF7FIsS6Lh
027817;PROFIPRESS GAS SC-CONTUR BOCHT 45∞ MF KOPER 12 MODEL 26261;4,25;3,51;1,76;Sterck;LF7FIsS6Lh
045857;PROFIPRESS GAS SC-CONTUR BOCHT BRONS 18X3/4M MODEL 2614;26,00;21,49;10,75;Sterck;LF7FIsS6Lh
003185;PROFIPRESS GAS SC-CONTUR MOF KOPER 12 MODEL 2615;4,31;3,56;1,78;Sterck;LF7FIsS6Lh
003186;PROFIPRESS GAS SC-CONTUR MOF KOPER 15 MODEL 2615;4,11;3,40;1,70;Sterck;LF7FIsS6Lh
003187;PROFIPRESS GAS SC-CONTUR MOF KOPER 18 MODEL 2615;5,13;4,24;2,12;Sterck;LF7FIsS6Lh
003188;PROFIPRESS GAS SC-CONTUR MOF KOPER 22 MODEL 2615;6,09;5,03;2,52;Sterck;LF7FIsS6Lh
003189;PROFIPRESS GAS SC-CONTUR MOF KOPER 28 MODEL 2615;10,79;8,92;4,46;Sterck;LF7FIsS6Lh
003148;PROFIPRESS GAS SC-CONTUR T-STUK KOPER 12 MODEL 2618;6,27;5,18;2,59;Sterck;LF7FIsS6Lh
003149;PROFIPRESS GAS SC-CONTUR T-STUK KOPER 15 MODEL 2618;6,09;5,03;2,52;Sterck;LF7FIsS6Lh
003150;PROFIPRESS GAS SC-CONTUR T-STUK KOPER 18 MODEL 2618;8,12;6,71;3,36;Sterck;LF7FIsS6Lh
003151;PROFIPRESS GAS SC-CONTUR T-STUK KOPER 22 MODEL 2618;10,32;8,53;4,26;Sterck;LF7FIsS6Lh
003155;PROFIPRESS GAS SC-CONTUR T-STUK KOPER 28 MODEL 2618;17,55;14,50;7,25;Sterck;LF7FIsS6Lh
066316;PROFIPRESS GAS SC-CONTUR T-STUK KOPER 35X22X35 MODEL 2618;26,31;21,74;10,87;Sterck;LF7FIsS6Lh
066317;PROFIPRESS GAS SC-CONTUR T-STUK KOPER 35X28X35 MODEL 2618;27,76;22,94;11,47;Sterck;LF7FIsS6Lh
066318;PROFIPRESS GAS SC-CONTUR T-STUK KOPER 35 MODEL 2618;28,46;23,52;11,76;Sterck;LF7FIsS6Lh
066319;PROFIPRESS GAS SC-CONTUR T-STUK BRONS 35X1/2X35 MODEL 26172;39,80;32,89;16,45;Sterck;LF7FIsS6Lh
066320;PROFIPRESS GAS SC-CONTUR T-STUK BRONS 35X1X35 MODEL 26172;43,37;35,84;17,92;Sterck;LF7FIsS6Lh
003164;PROFIPRESS GAS SC-CONTUR OVERGANGSSTUK BRONS 12X3/8M 2611;5,31;4,39;2,19;Sterck;LF7FIsS6Lh
003165;PROFIPRESS GAS SC-CONTUR OVERGANGSSTUK BRONS 15X1/2M 2611;4,05;3,35;1,68;Sterck;LF7FIsS6Lh
003166;PROFIPRESS GAS SC-CONTUR OVERGANGSSTUK BRONS 15X3/4M 2611;7,68;6,35;3,18;Sterck;LF7FIsS6Lh
003167;PROFIPRESS GAS SC-CONTUR OVERGANGSSTUK BRONS 18X1/2M 2611;5,19;4,29;2,15;Sterck;LF7FIsS6Lh
003168;PROFIPRESS GAS SC-CONTUR OVERGANGSSTUK BRONS 18X3/4M 2611;6,09;5,03;2,52;Sterck;LF7FIsS6Lh
003169;PROFIPRESS GAS SC-CONTUR OVERGANGSSTUK BRONS 22X1/2M 2611;8,48;7,01;3,51;Sterck;LF7FIsS6Lh
003170;PROFIPRESS GAS SC-CONTUR OVERGANGSSTUK BRONS 22X3/4M 2611;7,80;6,45;3,23;Sterck;LF7FIsS6Lh
003171;PROFIPRESS GAS SC-CONTUR OVERGANGSSTUK BRONS 22X4/4M 2611;10,02;8,28;4,14;Sterck;LF7FIsS6Lh
003172;PROFIPRESS GAS SC-CONTUR OVERGANGSSTUK BRONS 28X3/4M 2611;20,53;16,97;8,49;Sterck;LF7FIsS6Lh
003173;PROFIPRESS GAS SC-CONTUR OVERGANGSSTUK BRONS 28X4/4M 2611;13,07;10,80;5,40;Sterck;LF7FIsS6Lh
003174;PROFIPRESS GAS SC-CONTUR OVERGANG BRONS DRUKREG 18X34M 26115;6,79;5,61;2,81;Sterck;LF7FIsS6Lh
003175;PROFIPRESS GAS SC-CONTUR OVERGANGSSTUK BRONS 15X1/2F 2612;4,95;4,09;2,05;Sterck;LF7FIsS6Lh
003176;PROFIPRESS GAS SC-CONTUR OVERGANGSSTUK BRONS 15X3/4F 2612;9,44;7,80;3,90;Sterck;LF7FIsS6Lh
003177;PROFIPRESS GAS SC-CONTUR OVERGANGSSTUK BRONS 18X1/2F 2612;6,58;5,44;2,72;Sterck;LF7FIsS6Lh
003178;PROFIPRESS GAS SC-CONTUR OVERGANGSSTUK BRONS 18X3/4F 2612;12,35;10,21;5,11;Sterck;LF7FIsS6Lh
003179;PROFIPRESS GAS SC-CONTUR OVERGANGSSTUK BRONS 22X1/2F 2612;7,80;6,45;3,23;Sterck;LF7FIsS6Lh
003180;PROFIPRESS GAS SC-CONTUR OVERGANGSSTUK BRONS 22X3/4F 2612;8,30;6,86;3,43;Sterck;LF7FIsS6Lh
003181;PROFIPRESS GAS SC-CONTUR OVERGANGSSTUK BRONS 22X4/4F 2612;10,58;8,74;4,37;Sterck;LF7FIsS6Lh
003182;PROFIPRESS GAS SC-CONTUR OVERGANGSSTUK BRONS 28X4/4F 2612;14,07;11,63;5,82;Sterck;LF7FIsS6Lh
024968;PROFIPRESS GAS SC-CONTUR OVERGANGSSTUK BRONS 12X1/2M 2611;6,67;5,51;2,76;Sterck;LF7FIsS6Lh
027818;PROFIPRESS GAS SC-CONTUR OVERGANGSSTUK BRONS 12X3/8F 2612;4,89;4,04;2,02;Sterck;LF7FIsS6Lh
048980;PROFIPRESS GAS SC-CONTUR OVERGANGSSTUK BRONS 12X1/2F 2612;6,51;5,38;2,69;Sterck;LF7FIsS6Lh
066321;PROFIPRESS GAS SC-CONTUR OVERGANGSSTUK BRONS 35X4/4M 2611;28,83;23,83;11,92;Sterck;LF7FIsS6Lh
066322;PROFIPRESS GAS SC-CONTUR OVERGANGSSTUK BRONS 35X5/4M 2611;28,52;23,57;11,79;Sterck;LF7FIsS6Lh
066323;PROFIPRESS GAS SC-CONTUR OVERGANGSSTUK BRONS 35X6/4M 2611;30,61;25,30;12,65;Sterck;LF7FIsS6Lh
066324;PROFIPRESS GAS SC-CONTUR OVERGANGSSTUK BRONS 35X5/4F 2612;31,13;25,73;12,87;Sterck;LF7FIsS6Lh
003138;PROFIPRESS GAS SC-CONTUR BOCHT BRONS 15X1/2M MODEL 2614;16,72;13,82;6,91;Sterck;LF7FIsS6Lh
003139;PROFIPRESS GAS SC-CONTUR BOCHT BRONS 18X1/2M MODEL 2614;26,00;21,49;10,75;Sterck;LF7FIsS6Lh
003140;PROFIPRESS GAS SC-CONTUR BOCHT BRONS 22X3/4M MODEL 2614;27,20;22,48;11,24;Sterck;LF7FIsS6Lh
003141;PROFIPRESS GAS SC-CONTUR BOCHT BRONS 28X4/4M MODEL 2614;40,17;33,20;16,60;Sterck;LF7FIsS6Lh
003142;PROFIPRESS GAS SC-CONTUR BOCHT BRONS 15X1/2F MODEL 26142;10,58;8,74;4,37;Sterck;LF7FIsS6Lh
003143;PROFIPRESS GAS SC-CONTUR BOCHT BRONS 22X3/4F MODEL 26142;16,78;13,87;6,94;Sterck;LF7FIsS6Lh
003144;PROFIPRESS GAS SC-CONTUR BOCHT BRONS 18X1/2F MODEL 26142;22,95;18,97;9,49;Sterck;LF7FIsS6Lh
003145;PROFIPRESS GAS SC-CONTUR BOCHT BRONS 18X3/4F MODEL 26142;26,06;21,54;10,77;Sterck;LF7FIsS6Lh
003146;PROFIPRESS GAS SC-CONTUR BOCHT BRONS 22X1/2F MODEL 26142;27,26;22,53;11,27;Sterck;LF7FIsS6Lh
003147;PROFIPRESS GAS SC-CONTUR BOCHT BRONS 22X4/4F MODEL 26142;26,24;21,69;10,85;Sterck;LF7FIsS6Lh
032374;PROFIPRESS GAS SC-CONTUR BOCHT BRONS 28X4/4F MODEL 26142;29,16;24,10;12,05;Sterck;LF7FIsS6Lh
003158;PROFIPRESS GAS SC-CONTUR T-STUK BRONS 15X1/2X15 MODEL 26172;16,47;13,61;6,81;Sterck;LF7FIsS6Lh
003159;PROFIPRESS GAS SC-CONTUR T-STUK BRONS 18X1/2X18 MODEL 26172;27,44;22,68;11,34;Sterck;LF7FIsS6Lh
003160;PROFIPRESS GAS SC-CONTUR T-STUK BRONS 22X1/2X22 MODEL 26172;22,49;18,59;9,30;Sterck;LF7FIsS6Lh
003161;PROFIPRESS GAS SC-CONTUR T-STUK BRONS 22X3/4X22 MODEL 26172;32,45;26,82;13,41;Sterck;LF7FIsS6Lh
003162;PROFIPRESS GAS SC-CONTUR T-STUK BRONS 28X1/2X28 MODEL 26172;28,34;23,42;11,71;Sterck;LF7FIsS6Lh
003163;PROFIPRESS GAS SC-CONTUR T-STUK BRONS 28X3/4X28 MODEL 26172;36,94;30,53;15,27;Sterck;LF7FIsS6Lh
003152;PROFIPRESS GAS SC-CONTUR T-STUK KOPER 22X15X15 MODEL 2618;14,57;12,04;6,02;Sterck;LF7FIsS6Lh
003153;PROFIPRESS GAS SC-CONTUR T-STUK KOPER 22X15X22 MODEL 2618;8,88;7,34;3,67;Sterck;LF7FIsS6Lh
003154;PROFIPRESS GAS SC-CONTUR T-STUK KOPER 22X18X22 MODEL 2618;10,32;8,53;4,26;Sterck;LF7FIsS6Lh
003156;PROFIPRESS GAS SC-CONTUR T-STUK KOPER 28X15X28 MODEL 2618;20,16;16,66;8,33;Sterck;LF7FIsS6Lh
003157;PROFIPRESS GAS SC-CONTUR T-STUK KOPER 28X22X28 MODEL 2618;20,34;16,81;8,40;Sterck;LF7FIsS6Lh
020570;PROFIPRESS GAS SC-CONTUR T-STUK 18-15-18 MODEL 2168;7,68;6,35;3,18;Sterck;LF7FIsS6Lh
003193;PROFIPRESS GAS SC-CONTUR REDUCTIESTUK KOPER 15X12 26151;3,93;3,25;1,63;Sterck;LF7FIsS6Lh
003194;PROFIPRESS GAS SC-CONTUR REDUCTIESTUK KOPER 18X15 26151;3,81;3,15;1,58;Sterck;LF7FIsS6Lh
003195;PROFIPRESS GAS SC-CONTUR REDUCTIESTUK KOPER 22X15 26151;3,99;3,30;1,65;Sterck;LF7FIsS6Lh
003196;PROFIPRESS GAS SC-CONTUR REDUCTIESTUK KOPER 22X18 26151;4,11;3,40;1,70;Sterck;LF7FIsS6Lh
003197;PROFIPRESS GAS SC-CONTUR REDUCTIESTUK KOPER 28X15 26151;9,62;7,95;3,98;Sterck;LF7FIsS6Lh
003198;PROFIPRESS GAS SC-CONTUR REDUCTIESTUK KOPER 28X18 26151;9,90;8,18;4,09;Sterck;LF7FIsS6Lh
003199;PROFIPRESS GAS SC-CONTUR REDUCTIESTUK KOPER 28X22 26151;10,20;8,43;4,22;Sterck;LF7FIsS6Lh
003190;PROFIPRESS GAS SC-CONTUR SCHUIFMOF BRONS 15 MODEL 26155;18,20;15,04;7,52;Sterck;LF7FIsS6Lh
003191;PROFIPRESS GAS SC-CONTUR SCHUIFMOF BRONS 18 MODEL 26155;20,59;17,02;8,51;Sterck;LF7FIsS6Lh
003192;PROFIPRESS GAS SC-CONTUR SCHUIFMOF BRONS 22 MODEL 26155;20,53;16,97;8,49;Sterck;LF7FIsS6Lh
052221;PROFIPRESS GAS SC-CONTUR SCHUIFMOF BRONS 28 MODEL 26155;25,85;21,36;10,68;Sterck;LF7FIsS6Lh
003204;PROFIPRESS GAS SC-CONTUR KAP KOPER 15 MODEL 2656;7,87;6,50;3,25;Sterck;LF7FIsS6Lh
003205;PROFIPRESS GAS SC-CONTUR KAP KOPER 18 MODEL 2656;9,96;8,23;4,12;Sterck;LF7FIsS6Lh
003206;PROFIPRESS GAS SC-CONTUR KAP KOPER 22 MODEL 2656;12,60;10,41;5,21;Sterck;LF7FIsS6Lh
003207;PROFIPRESS GAS SC-CONTUR KAP KOPER 28 MODEL 2656;19,14;15,82;7,91;Sterck;LF7FIsS6Lh
066538;PROFIPRESS GAS SC-CONTUR KAP KOPER 12 MODEL 2656;9,96;8,23;4,12;Sterck;LF7FIsS6Lh
003200;PROFIPRESS GAS SC-CONTUR 3-DELIGE KOP CONISCH 15X1/2F 2652;34,61;28,60;14,30;Sterck;LF7FIsS6Lh
003201;PROFIPRESS GAS SC-CONTUR 3-DELIGE KOP CONISCH 22X3/4F 2652;50,83;42,01;21,01;Sterck;LF7FIsS6Lh
003202;PROFIPRESS GAS SC-CONTUR 2-DELIGE KOP CONISCH 15X1/2M 2654;27,20;22,48;11,24;Sterck;LF7FIsS6Lh
003203;PROFIPRESS GAS SC-CONTUR 2-DELIGE KOP CONISCH 28X4/4M 2654;45,18;37,34;18,67;Sterck;LF7FIsS6Lh
059767;PROFIPRESS GAS SC-CONTUR 2-DELIGE KOP CONISCH 22X1M 2654;44,44;36,73;18,36;Sterck;LF7FIsS6Lh
036946;PROFIPRESS GAS SC-CONTUR 2-DELIGE KOP CONISCH 22X3/4M 2654;39,25;32,44;16,22;Sterck;LF7FIsS6Lh
003208;PROFIPRESS GAS HNBR O-RING GAS 22X3 MODEL 2687;2,15;1,78;0,89;Sterck;LF7FIsS6Lh
003209;PROFIPRESS GAS HNBR O-RING GAS 28X3 MODEL 2687;2,21;1,83;0,92;Sterck;LF7FIsS6Lh
059760;PROFIPRESS GAS SC-CONTUR SCHROEFKOPPELING 15 MODEL 2650;50,19;41,48;20,74;Sterck;LF7FIsS6Lh
059763;PROFIPRESS SC-CONTUR SCHROEFKOPPELING 18 MODEL 2650;57,16;47,24;23,62;Sterck;LF7FIsS6Lh
059764;PROFIPRESS SC-CONTUR SCHROEFKOPPELING 22 MODEL 2650;64,58;53,37;26,69;Sterck;LF7FIsS6Lh
059766;PROFIPRESS GAS SC-CONTUR SCHROEFKOPPELING 28 MODEL 2650;68,85;56,90;28,45;Sterck;LF7FIsS6Lh
066329;PROFIPRESS GAS SC-CONTUR SCHROEFKOPPELING 35 MODEL 2650;78,21;64,64;32,32;Sterck;LF7FIsS6Lh
066330;PROFIPRESS GAS SC-CONTUR 3-DELIGE KOP CONISCH 35X5/4F 2652;63,62;52,58;26,29;Sterck;LF7FIsS6Lh
066331;PROFIPRESS GAS SC-CONTUR 2-DELIGE KOP CONISCH 35X5/4M 2654;67,83;56,06;28,03;Sterck;LF7FIsS6Lh
066310;PROFIPRESS GAS SC-CONTUR BOCHT 90∞ FF KOPER 35 MODEL 2616;24,09;19,91;9,96;Sterck;LF7FIsS6Lh
066311;PROFIPRESS GAS SC-CONTUR BOCHT 90∞ MF KOPER 35 MODEL 26161;23,33;19,28;9,64;Sterck;LF7FIsS6Lh
066314;PROFIPRESS GAS SC-CONTUR BOCHT BRONS 35X5/4M MODEL 2614;53,69;44,37;22,19;Sterck;LF7FIsS6Lh
066315;PROFIPRESS GAS SC-CONTUR BOCHT BRONS 35X5/4F MODEL 26142;49,51;40,92;20,46;Sterck;LF7FIsS6Lh
066312;PROFIPRESS GAS SC-CONTUR BOCHT 45∞ FF KOPER 35 MODEL 2616;23,27;19,23;9,62;Sterck;LF7FIsS6Lh
066313;PROFIPRESS GAS SC-CONTUR BOCHT 45∞ MF KOPER 35 MODEL 26161;21,36;17,65;8,82;Sterck;LF7FIsS6Lh
066325;PROFIPRESS GAS SC-CONTUR MOF KOPER 35 MODEL 2615;13,13;10,85;5,43;Sterck;LF7FIsS6Lh
066326;PROFIPRESS GAS SC-CONTUR SCHUIFMOF BRONS 35 MODEL 26155;33,23;27,46;13,73;Sterck;LF7FIsS6Lh
066327;PROFIPRESS GAS SC-CONTUR REDUCTIESTUK KOPER 35X22 26151;12,29;10,16;5,08;Sterck;LF7FIsS6Lh
066328;PROFIPRESS GAS SC-CONTUR REDUCTIESTUK KOPER 35X28 26151;13,00;10,74;5,37;Sterck;LF7FIsS6Lh
066332;PROFIPRESS GAS SC-CONTUR KAP KOPER 35 MODEL 2656;21,36;17,65;8,82;Sterck;LF7FIsS6Lh
066333;PROFIPRESS GAS STOP KOPER 35MM MODEL 2457;18,68;15,44;7,72;Sterck;LF7FIsS6Lh
066334;PROFIPRESS GAS HNBR O-RING GAS 35X3,25 MODEL 2687;2,73;2,26;1,13;Sterck;LF7FIsS6Lh
008898;COMISA NR 1315GKNIE K X K  12X12;8,41;6,95;3,82;Sterck;LF7FIsS6Lh
008899;COMISA NR 1315GKNIE K X K  15X15;5,84;4,83;2,66;Sterck;LF7FIsS6Lh
008900;COMISA NR 1315GKNIE K X K  18X18;15,91;13,15;7,23;Sterck;LF7FIsS6Lh
008901;COMISA NR 1315GKNIE K X K  22X15;14,24;11,77;6,47;Sterck;LF7FIsS6Lh
008902;COMISA NR 1315GKNIE K X K  22X22;9,44;7,80;4,29;Sterck;LF7FIsS6Lh
008874;COMISA NR 1310GRECHT K X K  12X12;7,14;5,90;3,25;Sterck;LF7FIsS6Lh
008875;COMISA NR 1310GRECHT K X K  15X15;5,43;4,49;2,47;Sterck;LF7FIsS6Lh
008876;COMISA NR 1310GRECHT K X K  18X18;12,10;10,00;5,50;Sterck;LF7FIsS6Lh
008877;COMISA NR 1310GRECHT K X K  22X15;11,41;9,43;5,19;Sterck;LF7FIsS6Lh
008878;COMISA NR 1310GRECHT K X K  22X22;10,08;8,33;4,58;Sterck;LF7FIsS6Lh
008916;COMISA NR 1318GTK X K X K 12X12X12;11,06;9,14;5,03;Sterck;LF7FIsS6Lh
008917;COMISA NR 1318GTK X K X K 15X15X15;8,41;6,95;4,54;Sterck;LF7FIsS6Lh
008918;COMISA NR 1318GTK X K X K 18X18X18;23,50;19,42;10,68;Sterck;LF7FIsS6Lh
008919;COMISA NR 1318GTK X K X K 22X22X22;14,24;11,77;6,47;Sterck;LF7FIsS6Lh
008881;"COMISA NR 1311G RECHT K X M  12X1/2""";6,73;5,56;3,06;Sterck;LF7FIsS6Lh
008882;COMISA NR 1311GRECHT K X M  15X12;5,53;4,57;2,51;Sterck;LF7FIsS6Lh
008884;COMISA NR 1311GRECHT K X M  18X12;9,62;7,95;4,37;Sterck;LF7FIsS6Lh
008886;COMISA NR 1311GRECHT K X M  22X34;11,93;9,86;5,42;Sterck;LF7FIsS6Lh
008888;COMISA NR 1311GRECHT K X M  28X1;14,71;12,16;6,69;Sterck;LF7FIsS6Lh
008890;COMISA NR 1312GRECHT K X V  12X12;6,59;5,45;3,00;Sterck;LF7FIsS6Lh
008891;COMISA NR 1312GRECHT K X V  15X12;4,82;3,98;2,19;Sterck;LF7FIsS6Lh
008893;COMISA NR 1312GRECHT K X V  18X12;9,16;7,57;4,16;Sterck;LF7FIsS6Lh
008895;COMISA NR 1312GRECHT K X V  22X34;6,84;5,65;3,11;Sterck;LF7FIsS6Lh
006151;KNEL GAS G1202 RECHTE KOPPELING 3/8MX15MM MESS;8,85;7,31;4,68;Sterck;LF7FIsS6Lh
008904;COMISA NR 1316GKNIE K X M  12X38;8,01;6,62;3,64;Sterck;LF7FIsS6Lh
008906;COMISA NR 1316GKNIE K X M  15X12;6,73;5,56;3,06;Sterck;LF7FIsS6Lh
008907;COMISA NR 1316GKNIE K X M  18X12;15,11;12,49;6,87;Sterck;LF7FIsS6Lh
008908;COMISA NR 1316GKNIE K X M  22X34;11,41;9,43;5,19;Sterck;LF7FIsS6Lh
008910;COMISA NR 1317GKNIE K X V  12X38;8,01;6,62;3,64;Sterck;LF7FIsS6Lh
